CUSTOMER_ID,LOYALTY_SEGMENT,CHEFS_TABLE,AGE, INCOME ,GENDER,ZIP_CODE,DMA,GEOGRAPHY,ACQUIRED_DATE,12 Mo. DELIVERY_FEE_PAID,12 Mo. DELIVERYPASS_USED,12 Mo. DISCOUNT_AMOUNT,12 Mo. Orders,12 Mo. ORDERS_W_PROMO,12 Mo. Sales,24 Mo. DELIVERY_FEE_PAID,24 Mo. DELIVERYPASS_USED,24 Mo. DISCOUNT_AMOUNT,24 Mo. Orders,24 Mo. Orders w. Promo,24 Mo. Sales, SUNDAY ORDERS 12 MO.,MONDAY ORDERS 12 MO.,TUESDAY ORDERS 12 MO.,WEDNESDAY ORDERS 12 MO.,THURSDAY ORDERS 12 MO.,FRIDAY ORDERS 12 MO.,SATURDAY ORDERS 12 MO.,AlcoholicBeverages,BabyBoutique,Bakery,Bread,Catering,Dairy,DeliandCheese,Floral,Freezer,Grocery,HealthandBeautyAids,HouseholdEssentials,Kitchen,MealKit,Meat,NonalcoholicBeverages,PetShop,Poultry,Produce,Seafood,Snacks
12598018479,3. Every Three Week Shoppers,1,28,-1,M,10002,NY-NJ,Manhattan,2012/12/17,6.99,0,0.00,12,1,133,24.96,0,0.00,4,1,580,4,3,3,1,1,0,0,12.53,0,0.34,0.81,0,10.83,5.31,0,6.01,16.52,0,2.67,7.09,0,0,5.77,0,2.55,15.35,2.41,11.81
126000666,3. Every Three Week Shoppers,1,69,20000,F,10026,NY-NJ,Manhattan,2004/10/13,0.00,34,15.01,36,5,2523,0.00,69,26.71,69,11,4972,9,4,1,1,5,9,5,18.29,0,0.61,3.09,3.4,13.75,6.18,0,3.25,9.19,0,0,3.52,0,4.22,4.91,0,4.75,18.88,2.04,3.9
12600447889,5. Infrequent Shoppers,0,#N/A,#N/A,#N/A,10003,NY-NJ,Manhattan,2012/12/16,46.93,0,0.00,7,#N/A,1507,82.87,0,0.01,13,#N/A,2605,0,0,0,1,4,1,1,0,0,0,0,0,8.12,0,0,0,0,0,10.01,0,0,0,81.87,0,0,0,0,0
12600846042,3. Every Three Week Shoppers,1,#N/A,#N/A,#N/A,10025,NY-NJ,Manhattan,2012/12/16,0.00,37,80.35,38,16,6323,5.99,57,150.13,60,30,10225,12,15,4,1,2,2,1,0,0,0.33,1.53,0,11.28,9.58,0.2,3.85,6.97,1.1,2.16,0.57,0,8.6,4.37,0,10.8,27.98,8.98,1.72
12601192151,4. Once a Month Shoppers,0,34,150000,F,11101,NY-NJ,Queens,2012/12/16,20.79,5,40.32,13,7,848,6.99,0,0.00,1,12,43,5,4,2,0,0,1,0,0,0,0,0,0,20.89,9.77,0,2.66,11.25,0,3.15,3.14,0,7.04,3.75,0,3.54,21.74,9.84,3.23
12601679366,3. Every Three Week Shoppers,0,#N/A,#N/A,#N/A,11249,NY-NJ,Brooklyn,2012/12/18,6.99,0,0.00,7,5,421,6.99,0,0.00,1,5,421,2,0,0,1,1,2,1,0,0,0,0.8,0,25.22,0.53,0,2.13,10.74,0,3.94,4.57,0,0,2.65,0,0,46.91,0,2.5
1260477064,4. Once a Month Shoppers,0,40,35000,M,10019,NY-NJ,Manhattan,2006/7/29,87.87,0,142.11,25,17,3411,153.76,0,223.32,46,31,6694,5,2,3,6,2,2,5,0,0,0,0,0,0.85,0,0,5.98,1.06,17.05,29.83,0,0,0,40.32,0,0,0,0,4.91
12604918798,5. Infrequent Shoppers,0,51,45000,F,11226,NY-NJ,Brooklyn,2012/12/17,53.92,0,0.01,8,1,1437,77.88,0,0.02,12,2,2047,2,2,1,2,0,0,1,11.96,0,3.14,0.52,0,3.27,1.22,0,2.22,0.86,18.4,18.72,2.09,0,0,28.22,0,1.53,0.15,0,7.69
1260660490,3. Every Three Week Shoppers,1,41,20000,F,10026,NY-NJ,Manhattan,2006/7/31,0.00,32,20.48,34,10,4551,0.00,89,58.55,89,24,12269,6,2,5,7,4,5,3,1.14,2.14,1.46,0.57,0,26.88,7.63,0,9.79,18.03,0,5.41,7.82,3.72,0,0.61,0,3.03,9.53,0,2.26
12607316156,4. Once a Month Shoppers,1,33,50000,F,10128,NY-NJ,Manhattan,2012/12/17,45.93,0,3.49,8,1,1588,41.93,0,0.00,7,3,1942,0,1,2,1,0,2,1,3.77,0,0,2.24,4.27,15.9,8.22,0,15.24,12.75,0,0,2.84,0,3.54,5.22,0,2.44,12.86,0,10.72
1260763604,5. Infrequent Shoppers,0,#N/A,#N/A,#N/A,10007,NY-NJ,Manhattan,2006/7/29,5.99,0,5.99,2,1,186,11.98,0,11.98,4,2,278,0,0,0,0,0,1,1,16.67,0,0,3.4,0,14.71,1.89,0,0.75,11.04,0,13.38,0,0,0,17.03,0,0,16.85,0,4.27
12608149955,2. Bi-Weekly Shoppers,1,32,250000,F,11217,NY-NJ,Brooklyn,2012/12/17,160.77,20,112.07,48,15,3158,23.96,0,0.00,4,18,162,21,13,6,1,3,1,1,0,0,7.93,0,0,2.82,1.7,0,11.83,1.22,0,1.1,46.47,0,3.57,3.24,0,0,15.67,1.39,3.07
126095254,3. Every Three Week Shoppers,1,#N/A,#N/A,#N/A,6831,NY-NJ,Westchester/CT,2004/8/2,83.88,0,13.58,25,5,4715,90.87,0,23.58,13,6,5674,0,6,3,2,8,2,4,0,1.08,0.55,2.54,0,3.18,1.87,0,1.86,2.49,6.71,21.37,6,0,0.55,29.69,0,1.35,13,3.87,3.89
12610005296,5. Infrequent Shoppers,0,39,20000,F,11222,NY-NJ,Brooklyn,2012/12/18,116.83,0,0.02,17,2,1510,164.75,11,5.05,36,6,3089,2,6,1,1,3,3,1,0,0,0,0,0,6.7,1.58,0,0,21.65,2.84,3.17,4.87,0,0,14.47,0,0,41.04,0,3.68
12610639199,3. Every Three Week Shoppers,1,#N/A,#N/A,#N/A,11207,NY-NJ,Brooklyn,2012/12/23,78.88,0,7.79,12,1,3192,126.80,0,7.79,20,1,4881,4,3,3,0,0,2,0,10.67,8.57,0.67,3.65,0,22.68,4.63,0,9.53,7.83,1.49,4.56,0,0,2.46,3.77,0,2.03,14.85,1.44,1.17
126127079,1. Weekly Shoppers,1,#N/A,#N/A,#N/A,10023,NY-NJ,Manhattan,2004/8/2,0.00,34,4.69,54,2,5526,0.00,36,4.69,36,14,5915,10,30,4,4,2,0,2,0,0,0.22,9.74,0,18.64,1.17,0,4.09,3.63,0,0.19,0.6,0,6.12,0.31,0,14.77,34.17,6.35,0
126134629,2. Bi-Weekly Shoppers,1,37,100000,M,10014,NY-NJ,Manhattan,2004/8/3,41.94,17,7.02,24,4,2853,95.85,17,22.99,35,7,4254,5,3,3,2,2,1,7,3.78,0,0.26,2.33,0,21.42,9.86,0,2.71,9.82,0,0,1.88,0,10.84,3.07,0,2.7,22.84,7.56,0.92
12613466159,5. Infrequent Shoppers,0,71,300000,F,10009,NY-NJ,Manhattan,2013/11/6,97.86,3,5.00,18,1,1359,121.82,3,5.01,21,5,1676,2,5,3,3,2,1,1,0,0,3.04,1.52,0,16.12,14.4,0,0,16.52,0,0,0,0,0,0,0,6.01,39.86,0,2.54
1261548,2. Bi-Weekly Shoppers,1,53,300000,M,10282,NY-NJ,Manhattan,2002/9/5,301.55,0,0.04,45,3,16710,584.08,0,26.05,93,7,32791,35,3,0,0,0,1,6,0.21,7.23,6.83,2.4,0.22,8.27,9.05,0,5.81,4.42,1.63,4.34,18.57,0.45,0.52,4.15,0,0.68,10.89,8.36,5.95
12617168420,3. Every Three Week Shoppers,0,95,300000,F,10028,NY-NJ,Manhattan,2012/12/18,153.77,0,0.03,23,2,2952,297.53,0,0.07,47,6,6333,3,2,3,6,3,4,2,0,0,2.64,1.71,0,9.57,0.36,0,6.23,19.49,0.31,34.18,1.89,0,3.52,0.35,0,6.29,6.02,7.15,0.28
12617331,5. Infrequent Shoppers,0,45,30000,F,10002,NY-NJ,Manhattan,2002/12/9,26.96,0,36.47,5,2,666,86.86,0,41.49,15,5,1696,0,0,0,0,1,0,4,0,0,0,0,0,7.64,1.86,0,1.18,21.52,0,3.25,0,0,0,21.86,0,0,28.67,8.87,5.16
12621865972,3. Every Three Week Shoppers,1,#N/A,#N/A,#N/A,10012,NY-NJ,Manhattan,2012/12/21,0.00,20,1.72,22,4,1270,0.00,40,6.23,40,8,2760,3,8,3,3,2,0,1,0,0,4.17,2.15,0,33.06,1.2,0,1.37,7.27,0,21.37,0.52,0,3.32,0.26,0,5.43,17.44,0,2.45
12622776090,2. Bi-Weekly Shoppers,0,69,200000,F,10022,NY-NJ,Manhattan,2012/12/21,0.00,24,0.03,26,2,1955,0.00,40,8.03,40,4,3456,4,2,4,3,2,5,4,0,0,0,0,0,6.73,1.6,0,25.28,8.72,0.39,4.53,0.77,0,9.85,19.65,0.78,0,19.34,1.27,1.1
12622996609,5. Infrequent Shoppers,0,67,100000,F,10024,NY-NJ,Manhattan,2017/3/22,80.88,0,0.01,12,1,1306,80.88,0,0.01,12,1,1306,5,0,0,2,1,4,0,0,0,0,0,0,2.08,8.33,0,0,1.32,0,8.67,8.73,0,22.7,24.31,0,7.59,7.68,8.6,0
12623493737,5. Infrequent Shoppers,0,26,100000,F,10010,NY-NJ,Manhattan,2012/12/19,39.94,0,0.00,12,#N/A,656,39.94,0,0.00,6,#N/A,656,2,6,1,0,1,1,1,6.53,0,0,2.12,0,9.58,8.48,0,0.69,12.96,0,2.41,5.48,0,0,15.64,0,1.46,26.8,0,7.85
12623939,4. Once a Month Shoppers,1,51,150000,F,10028,NY-NJ,Manhattan,2003/1/26,0.00,18,39.02,21,6,2490,0.00,40,44.03,41,8,5356,15,1,0,0,0,0,3,0,0,2.36,0.38,0,6.29,4.59,0,2.31,5.27,0,11.01,10.89,0,2.52,4.39,0,2.09,26.89,12.88,8.15
1262571204,3. Every Three Week Shoppers,1,35,50000,F,11217,NY-NJ,Brooklyn,2006/7/30,77.88,0,0.04,12,1,2019,155.75,0,0.06,25,3,4618,1,4,2,3,0,0,2,7.63,0.22,0,0.24,0,5.03,2.63,0,6.59,5.39,0.95,16.19,18.48,0,0,23.7,4.87,0.82,6.77,0.49,0
12626152728,1. Weekly Shoppers,1,#N/A,#N/A,#N/A,10005,NY-NJ,Manhattan,2012/12/23,27.96,3,29.00,51,8,1511,123.80,3,29.01,24,12,4790,5,4,10,9,4,11,8,0,0,0,2.19,0,9.52,6.56,0,0.26,6.52,1.99,7.79,6.33,0,8.12,7.71,11.06,10.71,19.83,0.43,0.99
126292964,1. Weekly Shoppers,1,46,175000,M,10013,NY-NJ,Manhattan,2004/8/5,0.00,50,14.52,54,7,10099,0.00,111,25.12,111,11,20820,5,7,5,8,17,4,4,0,1.64,0.21,1.62,0,21,13.17,0,7.49,7.6,0.4,3.48,2.78,0,4.17,0.6,0,2.53,28.27,0,5.03
126300718,4. Once a Month Shoppers,1,#N/A,#N/A,#N/A,10028,NY-NJ,Manhattan,2004/8/3,52.92,0,6.39,11,1,4339,14.99,0,0.00,1,1,157,1,5,2,0,0,3,0,24.52,0,2.16,1.04,0,2.86,1.38,0,7.5,3.69,1.48,9.97,0,0,3.05,20.73,0,4.7,7.33,0,9.57
126302836,5. Infrequent Shoppers,0,43,75000,M,11238,NY-NJ,Brooklyn,2004/12/30,19.97,0,0.00,3,#N/A,533,73.88,0,0.03,12,#N/A,1837,0,0,0,0,1,2,0,0,0.98,0.67,0,0,21.98,2.67,0,1.94,20.4,0,0,5.08,0,0,15.28,0,2.49,16.13,0,12.37
126304465,1. Weekly Shoppers,1,44,-1,M,10024,NY-NJ,Manhattan,2004/8/3,318.52,0,0.03,48,3,9817,618.02,0,0.04,98,4,19773,11,16,4,0,1,1,15,0,1.12,0,5.58,0,27.96,2.19,0,5.26,22.86,0,9.8,0,0,0,12.98,0.27,0,0.55,0,11.43
12631568221,3. Every Three Week Shoppers,0,48,150000,M,11374,NY-NJ,Queens,2012/12/22,63.90,13,11.97,24,3,2421,63.90,53,29.21,63,8,6678,18,3,1,0,0,0,1,0,0,0,0,0,13.42,0,0,0,15.28,0,9.28,26.28,0,8.75,0,0,0,19.93,5.37,1.7
12632506451,1. Weekly Shoppers,1,43,100000,F,10014,NY-NJ,Manhattan,2012/12/20,317.52,0,1.96,49,7,13680,539.15,0,3.67,85,10,23292,5,4,8,9,10,7,5,0,0.61,1.61,0.6,0,11.26,3.98,0,4.31,4.72,5.72,10.43,5.36,0,0.3,21.77,6.43,0.58,8.64,0.2,13.49
12632965220,2. Bi-Weekly Shoppers,1,40,75000,F,11201,NY-NJ,Brooklyn,2012/12/23,106.83,0,0.05,35,7,754,106.83,0,0.05,17,12,754,10,3,4,2,5,5,6,0,2.47,0,0,7.74,1.86,3.13,0,0,2.37,0,0,10.01,0,30.91,3.42,35.65,0,2.43,0,0
12635252888,5. Infrequent Shoppers,0,35,55000,F,11104,NY-NJ,Queens,2016/5/6,5.99,0,68.92,7,7,999,11.98,4,226.06,16,16,2422,3,0,0,0,1,3,0,22.56,0,4.32,0,9.97,7.23,8.25,0,3.77,2.58,0,0.8,5.65,0,12.4,1.55,0,6.27,12.22,0.92,1.51
12635375232,4. Once a Month Shoppers,0,35,-1,M,7052,NY-NJ,New Jersey,2012/12/21,6.99,0,0.00,17,2,210,6.99,0,0.00,1,5,210,6,2,3,0,5,1,0,1.65,0,0,2.4,3.78,8.4,1.14,0,4.02,11.28,1.81,5.61,30.5,0,0.96,13.28,0.96,2.57,5.57,2.75,3.32
12636374793,4. Once a Month Shoppers,0,5,-1,N/A,10016,NY-NJ,Manhattan,2013/1/8,6.99,0,59.91,10,9,728,18.97,0,147.82,25,23,2034,4,0,2,0,0,2,2,6.91,0,0,1.06,0,7.71,0,0,1.14,0,0,20.19,0,0,0,42.25,0,0,18.62,0,2.12
12636645530,2. Bi-Weekly Shoppers,1,#N/A,#N/A,#N/A,10069,NY-NJ,Manhattan,2012/12/21,0.00,48,12.46,50,7,8423,0.00,98,14.52,98,14,15312,1,0,0,0,1,2,44,0,0,0,8.54,0,16.97,12.98,0,0.09,4.36,0.07,5.39,0,0,0,10.15,0,0.55,21.2,0,19.72
12637242739,3. Every Three Week Shoppers,0,81,100000,F,10128,NY-NJ,Manhattan,2012/12/21,0.00,21,105.97,25,18,1909,0.00,33,163.41,38,30,3379,4,0,3,2,5,6,3,0,0,3.97,0.96,0,4.73,8.46,0,0,3.17,0,10.87,10.12,0,5.17,15.35,0,0,24.07,0.86,12.28
12638746731,2. Bi-Weekly Shoppers,1,#N/A,#N/A,#N/A,10017,NY-NJ,Manhattan,2012/12/22,6.99,48,2.04,58,4,3866,24.96,48,2.04,52,4,4112,23,8,2,3,1,4,8,0,0,0,1.53,0,25.58,1.77,0,5.25,1.77,10.76,20.88,0.82,0,0,20.57,0,0,5.12,0,5.94
12638977014,3. Every Three Week Shoppers,0,36,150000,M,11101,NY-NJ,Queens,2012/12/24,43.93,0,0.00,7,#N/A,613,61.90,0,0.00,10,#N/A,990,3,0,0,2,0,0,2,0,0,0,6.5,53.57,2.51,4.88,0,0,2.56,0,0,2.5,0,19.04,0.35,0,4.41,0.88,0,2.81
12640037525,5. Infrequent Shoppers,0,#N/A,#N/A,#N/A,11106,NY-NJ,Queens,2012/12/21,0.00,2,3.50,2,1,92,0.00,2,3.50,2,1,92,1,0,0,0,0,1,0,0,0,0.79,0,0,20.81,2.71,0,0,0,0,0,0,0,0,0,0,38.49,37.2,0,0
12640661736,3. Every Three Week Shoppers,0,36,60000,M,11206,NY-NJ,Brooklyn,2012/12/23,18.97,0,0.00,7,#N/A,269,18.97,0,0.00,3,#N/A,269,1,1,0,2,0,1,2,0,0,0,3.46,0,16.43,1.63,0,15.95,35.61,1.32,1.13,8.46,0,0,4.18,0,0,4.21,0,7.61
12642151374,2. Bi-Weekly Shoppers,1,64,75000,F,11238,NY-NJ,Brooklyn,2012/12/22,116.80,0,99.60,29,13,4280,158.73,0,164.81,42,21,6262,5,8,3,3,1,8,1,10.15,0,1.5,1.78,0,13.07,5.91,0,2.26,5.23,1.01,4.52,0.42,0,10.09,9.11,0,7.97,21.58,3.27,2.15
12642486,5. Infrequent Shoppers,0,50,75000,M,10028,NY-NJ,Manhattan,2002/12/9,5.99,0,47.95,8,7,1057,11.98,0,81.92,14,13,1793,5,0,0,0,1,2,0,10.93,0,1.11,0,0,8.83,2.22,0,6.25,10.06,3.48,16.5,15.27,1.5,0,5.66,0,0.4,10.84,0,6.94
1264465518,1. Weekly Shoppers,1,49,200000,F,10019,NY-NJ,Manhattan,2006/7/31,0.00,49,39.96,49,19,2193,0.00,92,89.83,92,40,3874,12,11,3,6,7,9,1,7.34,0,0,0.33,0,7.49,6.15,0,4.82,4.32,0,5.88,15.27,0,2.37,6.69,0,0.97,23.45,14.55,0.37
1264756236,2. Bi-Weekly Shoppers,1,36,100000,M,11201,NY-NJ,Brooklyn,2006/7/31,0.00,20,11.01,22,3,1672,0.00,43,11.05,43,7,3398,3,2,7,1,2,3,2,1.82,0,0,0,0,16.62,0.51,0,2.06,9.33,2.99,11.2,7.55,0,0,20.45,0,0,22.64,0,4.81
126490484,4. Once a Month Shoppers,0,34,300000,F,10023,NY-NJ,Manhattan,2004/8/7,0.00,16,16.26,17,4,2799,0.00,18,16.26,18,6,3049,5,2,3,2,1,2,1,0,0,6.29,3.75,2.2,12.42,13.68,0,6.72,7.69,0,3.12,2.7,0,1.83,10.25,0,1.33,24.41,1.21,2.4
126500408,1. Weekly Shoppers,1,47,300000,F,8735,NY-NJ,Jersey Shore,2004/8/4,0.00,1,0.00,63,16,293,0.00,2,10.00,2,25,633,15,8,3,9,7,13,7,11.59,0,0,0.16,0,31.13,2.06,0,1.07,8.94,0.3,2.4,10.3,0,4.25,14.3,0,0,2.58,5.87,5.05
126513644,2. Bi-Weekly Shoppers,1,66,50000,F,11218,NY-NJ,Brooklyn,2004/8/4,0.00,38,0.07,42,6,4042,11.98,73,3.79,75,11,8041,4,7,5,4,7,5,6,0,0,0,4.79,0,14.32,7.25,0,9.01,13.6,0,1.97,1.61,0,0,0.06,0,5.41,35.94,0,6.04
126518827,4. Once a Month Shoppers,1,36,100000,F,10003,NY-NJ,Manhattan,2004/8/10,73.89,0,0.05,11,3,4370,145.77,0,0.07,23,5,9285,0,2,2,3,1,3,0,3.92,5.7,0.49,1.97,0,15.39,2.11,0,5.26,24.74,0,6.89,2.71,0,0,4.48,0,0.24,15.89,0,10.2
126534225,3. Every Three Week Shoppers,1,37,75000,F,10065,NY-NJ,Manhattan,2004/8/4,86.51,0,17.35,15,4,3054,110.47,0,31.34,21,7,4217,3,3,4,2,0,2,1,4.1,0,1.6,0.74,0,17.58,7.83,0,0.91,2.55,0,1.38,32.05,0,0,11.68,0,0,9.41,0,10.17
12654389857,4. Once a Month Shoppers,0,32,75000,F,11231,NY-NJ,Brooklyn,2012/12/23,101.85,0,0.00,15,#N/A,2328,185.71,0,6.01,30,#N/A,4498,1,6,5,3,0,0,0,1.8,0,0,1.69,0,6.66,4.62,0,17.27,13.49,7.07,11.85,9.4,0,0,9.4,1.98,0,10.48,0,4.28
12655552328,1. Weekly Shoppers,1,34,175000,M,11109,NY-NJ,Queens,2012/12/23,0.00,54,16.28,56,8,8270,11.98,80,20.29,82,11,11913,21,8,3,1,1,3,17,2.03,0,0.09,0.84,0,10.54,4.7,0,12.25,7.55,2.44,6.15,8.14,0.51,0,2.06,0,4.55,23.82,6.75,7.48
12655870,1. Weekly Shoppers,1,51,-1,F,10021,NY-NJ,Manhattan,2002/12/10,0.00,56,8.83,58,4,4669,0.00,106,9.86,106,8,8098,4,12,12,6,9,10,3,1.98,0,3.48,0,0,8.79,0.7,0,1.96,7.4,0.29,0.3,0.88,0,6.31,0.96,0,6.82,59.4,0,0.73
12655871196,3. Every Three Week Shoppers,0,34,100000,F,10024,NY-NJ,Manhattan,2012/12/24,50.92,0,25.57,11,5,1322,92.85,0,39.55,20,8,2244,2,2,3,0,2,1,1,0,0,0,4.57,0,24.2,0.55,0,9.9,4.93,0,0,15.37,0,0,0.99,0,0,23.44,13.31,2.74
1265683250,2. Bi-Weekly Shoppers,1,36,100000,F,11215,NY-NJ,Brooklyn,2012/7/20,0.00,43,97.68,45,16,7855,0.00,60,152.68,60,26,10064,5,6,11,10,5,1,5,0,1.44,0.32,1.05,2.98,14.63,11.1,0,2.12,1.03,0,0.44,2.51,0,4.06,2.93,0,1.16,49.72,2.41,2.09
1265719920,1. Weekly Shoppers,1,45,60000,F,10023,NY-NJ,Manhattan,2006/8/1,0.00,3,0.00,72,20,302,0.00,17,65.69,18,33,1962,19,20,9,6,5,6,6,1.7,0,1.75,0.12,0,18.13,8.7,0,0.98,5.01,0,0,1.13,0,11.62,6.22,0,9.34,29.83,1.82,3.65
12660510397,2. Bi-Weekly Shoppers,1,#N/A,#N/A,#N/A,10065,NY-NJ,Manhattan,2012/12/28,94.85,0,11.20,15,5,2792,94.85,0,11.20,15,5,2792,9,0,2,0,1,0,3,1.02,0.42,0,2.7,0,19.87,4.61,0,9.28,8.08,1.67,0.83,0,0,0,9.65,0,1.36,34.59,0,5.92
126624380,4. Once a Month Shoppers,0,35,175000,F,7040,NY-NJ,New Jersey,2004/8/5,0.00,14,29.38,26,9,1696,0.00,14,29.38,14,23,1696,4,7,1,0,2,4,7,0,21.1,1.85,0,0,7.62,9.46,0,3.96,4.34,0,1.36,20.29,0,0.93,9.59,0,0,12.22,0,7.27
126627871,1. Weekly Shoppers,1,35,-1,M,11238,NY-NJ,Brooklyn,2004/8/5,0.00,78,60.33,81,14,6178,0.00,144,71.35,146,19,10825,21,8,15,10,11,4,10,0.61,0.11,0.18,0.9,0,22.61,8.66,0,1.63,7.96,0.05,6.18,0.8,0,11.23,5.65,0,9.3,15.24,7.04,1.85
1266484922,2. Bi-Weekly Shoppers,1,85,150000,F,10011,NY-NJ,Manhattan,2006/8/1,0.00,46,233.90,47,32,4293,0.00,99,441.66,99,66,8367,10,13,3,2,0,11,7,0,0,0,0.87,0,21.88,5.1,0,6.41,2.83,0,0.72,0.2,0,17.27,2.05,0,8.39,20.67,13.28,0.31
1266501640,4. Once a Month Shoppers,0,44,150000,F,11215,NY-NJ,Brooklyn,2006/8/1,0.00,6,54.52,6,3,610,0.00,22,69.31,23,7,2163,2,0,2,0,2,0,0,3.22,0,0.94,8.23,0,19.33,4.99,0,1.71,1.59,0,4.72,7.86,0,0,7.48,0.81,2.18,33.18,3.77,0
12665482326,2. Bi-Weekly Shoppers,1,69,100000,F,10005,NY-NJ,Manhattan,2012/12/24,0.00,36,5.03,39,5,3972,0.00,72,15.79,72,9,8225,3,3,10,7,2,9,2,36.51,0,4.6,1.74,0,11.53,2.14,0,1.68,3.71,0,7.06,0.92,0,0,7.83,16.08,1.29,2.23,1.68,1.01
126655412,2. Bi-Weekly Shoppers,1,#N/A,#N/A,#N/A,10009,NY-NJ,Manhattan,2004/8/5,0.00,48,8.05,50,5,6116,0.00,98,14.07,98,10,12121,43,5,0,0,0,0,0,0,0,0.87,0,0,7.41,0,0,0.42,2.93,0.83,2.5,60.82,0,3.29,7.17,0,0,11.66,0,2.09
126662433,5. Infrequent Shoppers,0,52,100000,M,11218,NY-NJ,Brooklyn,2006/3/4,39.94,0,0.01,6,1,1105,69.89,0,10.01,11,2,2597,0,2,1,0,1,0,2,0,2.48,0,1.06,0,7.29,5.11,0,3.79,7.93,0.6,27.56,3.55,0,2.13,13.12,0,0,7.64,6.78,10.94
12667472614,1. Weekly Shoppers,1,34,150000,F,11101,NY-NJ,Queens,2015/8/14,0.00,65,14.21,69,9,7208,0.00,88,14.23,89,16,9046,12,8,5,11,7,12,11,0.65,7.86,0,1.77,0,23.49,5.44,0,6.36,2.01,0.86,0.46,20.34,0,1.7,4.41,0,5.8,16.52,0,2.33
126688943,3. Every Three Week Shoppers,0,45,200000,M,10010,NY-NJ,Manhattan,2004/8/5,5.99,0,0.00,11,2,120,5.99,0,0.00,1,3,120,1,3,2,3,1,1,0,0,0,0,2.28,7.45,11.65,1.04,1.49,0.71,7.5,7.34,0.26,15.7,0,0,7.58,0,2.38,24.01,1.04,9.59
12676848812,3. Every Three Week Shoppers,0,42,-1,M,10019,NY-NJ,Manhattan,2013/2/2,119.82,0,5.00,18,1,1800,167.74,0,5.02,26,3,2632,0,2,0,4,4,1,7,22.09,0,0,1.4,0,5.89,2.51,0,0.97,2.59,3.46,15.91,0.96,0,0,16.21,0,2.38,9.2,13.35,3.07
12679260285,1. Weekly Shoppers,1,5,150000,N/A,11218,NY-NJ,Brooklyn,2013/2/13,0.00,45,112.31,47,19,8006,185.69,48,181.92,86,33,13701,1,2,1,6,9,10,16,0.44,0.1,12.29,8.26,0,10.17,1.38,0,7.03,8.77,1.51,7.49,4.2,0,0.17,20.11,0,0,7.99,1.33,8.77
12681323207,3. Every Three Week Shoppers,0,29,150000,F,10002,NY-NJ,Manhattan,2012/12/28,28.95,0,50.97,8,4,601,52.91,23,54.81,35,6,2389,0,1,2,3,0,1,1,1.91,0,2.65,1.54,0,11.99,4.61,0,11.64,7.18,0,0,14.95,0,1.39,0,0,3.2,31.13,6.22,1.59
1268239092,3. Every Three Week Shoppers,0,61,175000,M,10011,NY-NJ,Manhattan,2011/12/10,0.00,20,7.59,21,2,2620,0.00,39,10.80,39,6,4858,8,6,0,4,0,0,2,0,0,0.85,1.36,0,11.91,10.54,0,6.44,14.29,1.27,8.92,5.09,0,3.71,6.25,0,3.04,12.49,8.95,4.9
126826139,1. Weekly Shoppers,1,61,300000,F,10003,NY-NJ,Manhattan,2004/8/6,-0.18,51,64.89,54,20,4786,-0.18,95,117.67,96,36,8093,5,7,3,7,4,8,18,0,0,4.02,0.1,0,16.26,0.54,0,19.28,1.29,0,0.8,38.04,0,8.54,0.26,0,0,9.48,0.96,0.44
12683417886,2. Bi-Weekly Shoppers,1,42,150000,M,10065,NY-NJ,Manhattan,2013/1/2,0.00,30,6.89,31,3,7162,5.99,64,27.77,65,10,13913,21,4,1,1,0,0,3,5.58,2.36,1.05,1.46,0,24.35,5.42,0,8.61,5.61,0.31,2.92,14.79,0,3.85,1.52,0,1.4,6.42,9.19,5.16
12684467281,3. Every Three Week Shoppers,0,33,200000,M,11101,NY-NJ,Queens,2012/12/31,86.87,0,0.00,13,#N/A,1083,98.85,0,25.01,15,#N/A,1278,6,3,1,0,1,0,2,13.68,0,0,0.66,0,3.72,0,0,0,1.61,3.22,1.69,15.51,0,7.66,28.3,0,5.14,13.14,0,5.66
12684610554,2. Bi-Weekly Shoppers,1,#N/A,#N/A,#N/A,11238,NY-NJ,Brooklyn,2012/12/29,46.93,7,156.55,29,18,2688,112.82,7,172.16,40,20,3757,13,5,1,4,2,2,2,0,2.84,0.97,5.11,0,16.23,6.62,0,15.39,4.22,0,2.68,11.5,0,0,0,0,1.64,25.33,3.55,3.93
12684884385,5. Infrequent Shoppers,0,48,100000,F,10016,NY-NJ,Manhattan,2012/12/28,5.99,0,0.00,1,#N/A,98,17.97,0,0.00,3,#N/A,207,0,1,0,0,0,0,0,0,0,1.37,1.23,0,8.48,0,0,4.94,7.41,0.6,5.77,35.45,0,3.93,18.03,0,0,7.55,0,5.24
126851187,4. Once a Month Shoppers,0,89,100000,M,10010,NY-NJ,Manhattan,2004/8/6,13.98,0,88.65,15,14,1344,19.97,0,128.28,22,20,1922,2,1,2,1,0,6,3,0,0,0,0.79,0,15.35,4.69,0,0,6.45,0,0,20.77,6.16,21.74,0,0,0,5.71,18.32,0
126858524,4. Once a Month Shoppers,0,#N/A,#N/A,#N/A,11209,NY-NJ,Brooklyn,2005/1/2,0.00,1,0.00,21,16,72,0.00,1,0.00,1,26,72,2,0,0,3,2,2,11,28.59,0,2.39,0.51,0,7.09,7.02,0,0.32,6.67,0,0,4.59,0,17.73,9.67,0,1.6,10.48,0,3.34
